title,url
 PHP Pandas: The PHP Programming Language for Everyone,https://freecomputerbooks.com/PHP-Pandas-The-PHP-Programming-Language-for-Everyone.html
 Practical PHP: The Definitive Guide to Programming PHP,https://freecomputerbooks.com/Practical-PHP-Programming.html
 PHP Essentials (Neil Smyth),https://freecomputerbooks.com/PHP-Essentials.html
" PHP Power Programming (Andi Gutmans, Stig Bakken, et al)",https://freecomputerbooks.com/PHP-5-Power-Programming.html
 Essential PHP (Krzysztof Kowalczyk),https://freecomputerbooks.com/Essential-PHP.html
 Survive The Deep End: PHP Security (Padraic Brady),https://freecomputerbooks.com/Survive-The-Deep-End-PHP-Security.html
 Upgrading to PHP 7 (Davey Shafik),https://freecomputerbooks.com/Upgrading-to-PHP-7.html
 PHP: The Right Way (Phil Sturgeon/Josh Lockhart),https://freecomputerbooks.com/PHP-The-Right-Way.html
 PHP Notes for Professionals,https://freecomputerbooks.com/PHP-Notes-for-Professionals.html
 Functional PHP: The Art of Functional Composition (Luis Atencio),https://freecomputerbooks.com/Functional-PHP-The-Art-of-Functional-Composition.html
 PHP Programming (Penn Wu),https://freecomputerbooks.com/PHP-Programming-by-Penn-Wu.html
 PHP Programming (Wikibooks),https://freecomputerbooks.com/PHP-Programming-Wikibooks.html
 PHP 101: PHP For the Absolute Beginner (Vikrami Vaswani),https://freecomputerbooks.com/PHP-101-PHP-For-the-Absolute-Beginner.html
 PHP Succinctly (Jose Roberto Olivas Mendoza),https://freecomputerbooks.com/PHP-Succinctly.html
" O'Reilly® PHP Cookbook (David Sklar, Adam Trachtenberg)",https://freecomputerbooks.com/PHP_Cookbook.html
 The Missing Link: An Introduction to Web Programming,https://freecomputerbooks.com/The-Missing-Link.html
 A Gentle Introduction to symfony: Build Pro Websites Faster,https://freecomputerbooks.com/A-Gentle-Introduction-to-symfony.html
 Code Bright - Web Development with the Laravel Framework,https://freecomputerbooks.com/Code-Bright.html
 Drupal 7 Views Cookbook (J. Ayen Green),https://freecomputerbooks.com/Drupal-7-Views-Cookbook.html
 O'Reilly® High Performance Drupal: Fast and Scalable Sites,https://freecomputerbooks.com/High-Performance-Drupal.html
" The Definitive Guide to symfony (Fabien Potencier, et al)",https://freecomputerbooks.com/The-Definitive-Guide-to-symfony.html
 Programmer's Guide To Building Testable PHP Applications,https://freecomputerbooks.tradepub.com/free/w_chri01/?p=w_chri01
 RESTful PHP Web Services (Samisa Abeysinghe),https://freecomputerbooks.com/RESTful-PHP-Web-Services.html
 PHP Best Practices: A Guide for Common and Confusing PHP Tasks,https://freecomputerbooks.com/PHP-Best-Practices.html
" The PHP Anthology: 101 Essential Tips, Tricks & Hacks, 2nd Edition",https://freecomputerbooks.tradepub.com/free/w_sitb02/?p=w_sitb02
" Doctrine ORM for PHP (Jonathan H. Wage, Konsta Vesterinen)",https://freecomputerbooks.com/Doctrine-ORM-for-PHP.html
" The Oracle PHP Cookbook (John Alphonse, Justin Kestelyn)",https://freecomputerbooks.com/The-Oracle-PHP-Cookbook.html
" The Underground PHP and Oracle Manual (Christopher Jones, et al)",https://freecomputerbooks.com/The-Underground-PHP-and-Oracle-Manual.html
" The Web Book: Guide to HTML, CSS, JavaScript, PHP and MySQL",https://freecomputerbooks.com/The-Web-Book.html
 Super Awesome Advanced CakePHP Tips ©2009 (Matt Curry),https://freecomputerbooks.com/super-awesome-advanced-cakephp-tips.html
 Zend Framework: Surviving The Deep End (P?draic Brady),https://freecomputerbooks.com/Zend-Framework-Surviving-The-Deep-End.html
 PHP Reference: Beginner to Intermediate PHP5 (Mario Lurig),https://freecomputerbooks.com/php-reference-beginner-to-intermediate-php5.html
 The PEAR Installer Manifesto: How to Revolutionize Your PHP Apps,https://freecomputerbooks.com/The-PEAR-Installer-Manifesto.html
" Building Online Communities with phpBB 2 (Jeremy Rogers, et al)",https://freecomputerbooks.com/Building-Online-Communities-with-phpBB-2.html
 AJAX and PHP: Building Responsive Web Applications (C. Darie),https://freecomputerbooks.com/AJAX-and-PHP.html
 O'Reilly® PHPUnit Pocket Guide (Sebastian Bergmann),https://freecomputerbooks.com/PHPUnit-Pocket-Guide.html
" Intrusion Detection Systems with Snort, Apache, MySQL, PHP, ACID",https://freecomputerbooks.com/Intrusion-Detection-with-SNORT.html
 O'Reilly® The Web Programming CD Bookshelf Version 1.0,https://freecomputerbooks.com/The-Web-Programming-CD-Bookshelf-Version-1-0.html
 PHP Programming,https://freecomputerbooks.com/old-webPhpBooks.html
